model_make_id,model_name,model_trim,model_year,model_body,model_engine_cc,model_engine_cyl,model_engine_fuel,model_transmission_type
GMC,Sierra 3500HD,SLT 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 2dr Regular Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Crew Cab LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Denali 4dr Crew Cab LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Double Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,Denali 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,4dr Double Cab LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Double Cab LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLT 4dr Crew Cab LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,4dr Double Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Sierra 3500HD,SLE 4dr Crew Cab 4WD LB DRW (6.0L 8cyl 6A),2015,Standard Pickup Trucks,6000,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Terrain,Denali 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,Denali 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLT-2 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLT-1 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLE-1 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLE-1 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLE-2 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLT-1 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLE-2 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Terrain,SLT-2 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
GMC,Yukon,SLT 4dr SUV (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon,SLE 4dr SUV 4WD (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon,SLE 4dr SUV (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon,SLT 4dr SUV 4WD (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon,Denali 4dr SUV (6.2L 8cyl 8A),2015,Sport Utility Vehicles,6200,8,Premium Unleaded (Recommended),Automatic
GMC,Yukon,Denali 4dr SUV 4WD (6.2L 8cyl 8A),2015,Sport Utility Vehicles,6200,8,Premium Unleaded (Recommended),Automatic
GMC,Yukon XL,SLT 4dr SUV (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon XL,SLE 4dr SUV (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon XL,SLT 4dr SUV 4WD (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
GMC,Yukon XL,Denali 4dr SUV (6.2L 8cyl 8A),2015,Sport Utility Vehicles,6200,8,Premium Unleaded (Recommended),Automatic
GMC,Yukon XL,Denali 4dr SUV 4WD (6.2L 8cyl 8A),2015,Sport Utility Vehicles,6200,8,Premium Unleaded (Recommended),Automatic
GMC,Yukon XL,SLE 4dr SUV 4WD (5.3L 8cyl 6A),2015,Sport Utility Vehicles,5300,8,Flex-Fuel (Unleaded/E85),Automatic
Honda,Accord,EX-L V-6 4dr Sedan (3.5L 6cyl 6A),2015,Midsize Cars,3500,6,Regular Unleaded,Automatic
Honda,Accord,EX-L w/Navigation 4dr Sedan (2.4L 4cyl CVT),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX 4dr Sedan (2.4L 4cyl 6M),2015,Midsize Cars,2400,4,Regular Unleaded,Manual
Honda,Accord,LX 4dr Sedan (2.4L 4cyl 6M),2015,Midsize Cars,2400,4,Regular Unleaded,Manual
Honda,Accord,Sport 4dr Sedan (2.4L 4cyl CVT),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,Sport 4dr Sedan (2.4L 4cyl 6M),2015,Midsize Cars,2400,4,Regular Unleaded,Manual
Honda,Accord,EX-L V6 w/Navigation 4dr Sedan (3.5L 6cyl 6A),2015,Midsize Cars,3500,6,Regular Unleaded,Automatic
Honda,Accord,Touring V-6 4dr Sedan (3.5L 6cyl 6A),2015,Midsize Cars,3500,6,Regular Unleaded,Automatic
Honda,Accord,EX-L 4dr Sedan (2.4L 4cyl CVT),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,LX 4dr Sedan (2.4L 4cyl CVT),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX 4dr Sedan (2.4L 4cyl CVT),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX-L V-6 2dr Coupe (3.5L 6cyl 6A),2015,Compact Cars,3500,6,Regular Unleaded,Automatic
Honda,Accord,EX-L V6 w/Navigation 2dr Coupe (3.5L 6cyl 6M),2015,Compact Cars,3500,6,Regular Unleaded,Manual
Honda,Accord,EX-L w/Navigation 2dr Coupe (2.4L 4cyl CVT),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,LX-S 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Regular Unleaded,Manual
Honda,Accord,EX-L 2dr Coupe (2.4L 4cyl CVT),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX 2dr Coupe (2.4L 4cyl CVT),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Regular Unleaded,Manual
Honda,Accord,LX-S 2dr Coupe (2.4L 4cyl CVT),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Honda,Accord,EX-L V-6 2dr Coupe (3.5L 6cyl 6M),2015,Compact Cars,3500,6,Regular Unleaded,Manual
Honda,Accord,EX-L V6 w/Navigation 2dr Coupe (3.5L 6cyl 6A),2015,Compact Cars,3500,6,Regular Unleaded,Automatic
Honda,Accord Hybrid,EX-L 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),2015,Midsize Cars,2000,4,Regular Unleaded,Automatic
Honda,Accord Hybrid,Touring 4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),2015,Midsize Cars,2000,4,Regular Unleaded,Automatic
Honda,Accord Hybrid,4dr Sedan (2.0L 4cyl gas/electric hybrid CVT),2015,Midsize Cars,2000,4,Regular Unleaded,Automatic
Honda,Civic,EX-L w/Navigation 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,LX 4dr Sedan (1.8L 4cyl 5M),2015,Compact Cars,1800,4,Regular Unleaded,Manual
Honda,Civic,LX 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,HF 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,EX-L 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,EX 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,SE 4dr Sedan (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,EX 2dr Coupe (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,LX 2dr Coupe (1.8L 4cyl 5M),2015,Compact Cars,1800,4,Regular Unleaded,Manual
Honda,Civic,EX-L w/Navigation 2dr Coupe (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,LX 2dr Coupe (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,EX-L 2dr Coupe (1.8L 4cyl CVT),2015,Compact Cars,1800,4,Regular Unleaded,Automatic
Honda,Civic,EX 2dr Coupe (1.8L 4cyl 5M),2015,Compact Cars,1800,4,Regular Unleaded,Manual
Honda,Civic,Si 4dr Sedan (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si w/Summer Tires 4dr Sedan (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si w/Navigation 4dr Sedan (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si w/Navigation 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si w/Summer Tires 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Si w/Navigation and Summer Tires 2dr Coupe (2.4L 4cyl 6M),2015,Compact Cars,2400,4,Premium Unleaded (Required),Manual
Honda,Civic,Hybrid w/Leather 4dr Sedan (1.5L 4cyl gas/electric hybrid CVT),2015,Compact Cars,1500,4,Regular Unleaded,Automatic
Honda,Civic,Hybrid 4dr Sedan (1.5L 4cyl gas/electric hybrid CVT),2015,Compact Cars,1500,4,Regular Unleaded,Automatic
Honda,Civic,Hybrid w/Navigation 4dr Sedan (1.5L 4cyl gas/electric hybrid CVT,2015,Compact Cars,1500,4,Regular Unleaded,Automatic
Honda,Civic,Hybrid w/Leather and Navigation 4dr Sedan (1.5L 4cyl gas/electri,2015,Compact Cars,1500,4,Regular Unleaded,Automatic
Honda,Civic,Natural Gas 4dr Sedan (1.8L 4cyl 5A),2015,Compact Cars,1800,4,Natural Gas,Automatic
Honda,Civic,Natural Gas w/Leather and Navigation 4dr Sedan (1.8L 4cyl 5A),2015,Compact Cars,1800,4,Natural Gas,Automatic
Honda,Crosstour,EX-L V6 4dr Hatchback (3.5L 6cyl 6A),2015,Small Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Crosstour,EX 4dr Hatchback (2.4L 4cyl 5A),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,Crosstour,EX-L 4dr Hatchback (2.4L 4cyl 5A),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,Crosstour,EX-L V6 4dr Hatchback AWD (3.5L 6cyl 6A),2015,Small Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Crosstour,EX-L V6 w/Navigation 4dr Hatchback AWD (3.5L 6cyl 6A),2015,Small Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Crosstour,EX-L w/Navigation 4dr Hatchback (2.4L 4cyl 5A),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,Crosstour,EX V6 4dr Hatchback (3.5L 6cyl 6A),2015,Small Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Crosstour,EX-L V6 w/Navigation 4dr Hatchback (3.5L 6cyl 6A),2015,Small Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,CR-V,LX 4dr SUV (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,Touring 4dr SUV AWD (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX-L w/Navigation 4dr SUV AWD (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX-L w/Navigation 4dr SUV (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX 4dr SUV (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX 4dr SUV AWD (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX-L 4dr SUV (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,EX-L 4dr SUV AWD (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,Touring 4dr SUV (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-V,LX 4dr SUV AWD (2.4L 4cyl CVT),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Honda,CR-Z,2dr Hatchback (1.5L 4cyl gas/electric hybrid 6M),2015,Subcompact Cars,1500,4,Regular Unleaded,Manual
Honda,CR-Z,2dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),2015,Subcompact Cars,1500,4,Regular Unleaded,Automatic
Honda,CR-Z,EX 2dr Hatchback (1.5L 4cyl gas/electric hybrid 6M),2015,Subcompact Cars,1500,4,Regular Unleaded,Manual
Honda,CR-Z,EX w/Navigation 2dr Hatchback (1.5L 4cyl gas/electric hybrid 6M),2015,Subcompact Cars,1500,4,Regular Unleaded,Manual
Honda,CR-Z,EX 2dr Hatchback (1.5L 4cyl gas/electric hybrid CVT),2015,Subcompact Cars,1500,4,Regular Unleaded,Automatic
Honda,CR-Z,EX w/Navigation 2dr Hatchback (1.5L 4cyl gas/electric hybrid CVT,2015,Subcompact Cars,1500,4,Regular Unleaded,Automatic
Honda,Fit,LX 4dr Hatchback (1.5L 4cyl 6M),2015,Small Station Wagons,1500,4,Regular Unleaded,Manual
Honda,Fit,EX 4dr Hatchback (1.5L 4cyl 6M),2015,Small Station Wagons,1500,4,Regular Unleaded,Manual
Honda,Fit,EX-L 4dr Hatchback (1.5L 4cyl CVT),2015,Small Station Wagons,1500,4,Regular Unleaded,Automatic
Honda,Fit,EX-L w/Navigation 4dr Hatchback (1.5L 4cyl CVT),2015,Small Station Wagons,1500,4,Regular Unleaded,Automatic
Honda,Fit,LX 4dr Hatchback (1.5L 4cyl CVT),2015,Small Station Wagons,1500,4,Regular Unleaded,Automatic
Honda,Fit,EX 4dr Hatchback (1.5L 4cyl CVT),2015,Small Station Wagons,1500,4,Regular Unleaded,Automatic
Honda,Odyssey,EX 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,EX-L 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,EX-L w/Navigation 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,EX-L w/Rear Entertainment 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,LX 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,Touring 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Odyssey,Touring Elite 4dr Minivan (3.5L 6cyl 6A),2015,Minivan,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L w/Navigation 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,LX 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L w/Rear Entertainment 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L w/Navigation 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX-L w/Rear Entertainment 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,EX 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,Touring w/Navigation and Rear Entertainment 4dr SUV (3.5L 6cyl 5,2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,Touring w/Navigation and Rear Entertainment 4dr SUV 4WD (3.5L 6c,2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,LX 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,SE 4dr SUV 4WD (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Honda,Pilot,SE 4dr SUV (3.5L 6cyl 5A),2015,Sport Utility Vehicles,3500,6,Regular Unleaded,Automatic
Hyundai,Accent,GLS 4dr Sedan (1.6L 4cyl 6M),2015,Compact Cars,1600,4,Regular Unleaded,Manual
Hyundai,Accent,GLS 4dr Sedan (1.6L 4cyl 6A),2015,Compact Cars,1600,4,Regular Unleaded,Automatic
Hyundai,Accent,GS 4dr Hatchback (1.6L 4cyl 6M),2015,Compact Cars,1600,4,Regular Unleaded,Manual
Hyundai,Accent,GS 4dr Hatchback (1.6L 4cyl 6A),2015,Compact Cars,1600,4,Regular Unleaded,Automatic
Hyundai,Accent,Sport 4dr Hatchback (1.6L 4cyl 6M),2015,Compact Cars,1600,4,Regular Unleaded,Manual
Hyundai,Accent,Sport 4dr Hatchback (1.6L 4cyl 6A),2015,Compact Cars,1600,4,Regular Unleaded,Automatic
Hyundai,Azera,4dr Sedan (3.3L 6cyl 6A),2015,Large Cars,3300,6,Regular Unleaded,Automatic
Hyundai,Azera,Limited 4dr Sedan (3.3L 6cyl 6A),2015,Large Cars,3300,6,Regular Unleaded,Automatic
Hyundai,Elantra,SE 4dr Sedan (1.8L 4cyl 6M),2015,Midsize Cars,1800,4,Regular Unleaded,Manual
Hyundai,Elantra,SE 4dr Sedan (1.8L 4cyl 6A),2015,Midsize Cars,1800,4,Regular Unleaded,Automatic
Hyundai,Elantra,Sport 4dr Sedan (2.0L 4cyl 6M),2015,Midsize Cars,2000,4,Regular Unleaded,Manual
Hyundai,Elantra,Sport 4dr Sedan (2.0L 4cyl 6A),2015,Midsize Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Elantra,Sport PZEV 4dr Sedan (2.0L 4cyl 6A),2015,Midsize Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Elantra,Limited 4dr Sedan (1.8L 4cyl 6A),2015,Midsize Cars,1800,4,Regular Unleaded,Automatic
Hyundai,Elantra,Limited PZEV 4dr Sedan (1.8L 4cyl 6A),2015,Midsize Cars,1800,4,Regular Unleaded,Automatic
Hyundai,Equus,Signature 4dr Sedan (5.0L 8cyl 8A),2015,Large Cars,5000,8,Premium Unleaded (Recommended),Automatic
Hyundai,Equus,Ultimate 4dr Sedan (5.0L 8cyl 8A),2015,Large Cars,5000,8,Premium Unleaded (Recommended),Automatic
Hyundai,Genesis,3.8 4dr Sedan (3.8L 6cyl 8A),2015,Large Cars,3800,6,Regular Unleaded,Automatic
Hyundai,Genesis,3.8 4dr Sedan AWD (3.8L 6cyl 8A),2015,Large Cars,3800,6,Regular Unleaded,Automatic
Hyundai,Genesis,5.0 4dr Sedan (5.0L 8cyl 8A),2015,Large Cars,5000,8,Premium Unleaded (Recommended),Automatic
Hyundai,Genesis Coupe,3.8 2dr Coupe (3.8L 6cyl 6M),2015,Subcompact Cars,3800,6,Premium Unleaded (Recommended),Manual
Hyundai,Genesis Coupe,3.8 2dr Coupe (3.8L 6cyl 8A),2015,Subcompact Cars,3800,6,Premium Unleaded (Recommended),Automatic
Hyundai,Genesis Coupe,3.8 R-Spec 2dr Coupe (3.8L 6cyl 6M),2015,Subcompact Cars,3800,6,Premium Unleaded (Recommended),Manual
Hyundai,Genesis Coupe,3.8 Ultimate 2dr Coupe (3.8L 6cyl 6M),2015,Subcompact Cars,3800,6,Premium Unleaded (Recommended),Manual
Hyundai,Genesis Coupe,3.8 Ultimate 2dr Coupe (3.8L 6cyl 8A),2015,Subcompact Cars,3800,6,Premium Unleaded (Recommended),Automatic
Hyundai,Santa Fe,GLS 4dr SUV (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe,GLS 4dr SUV AWD (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe,Limited 4dr SUV (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe,Limited 4dr SUV AWD (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe,Limited w/Saddle Interior 4dr SUV (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe,Limited w/Saddle Interior 4dr SUV AWD (3.3L 6cyl 6A),2015,Small Sport Utility Vehicles,3300,6,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,4dr SUV (2.4L 4cyl 6A),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,4dr SUV AWD (2.4L 4cyl 6A),2015,Small Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,2.0T 4dr SUV (2.0L 4cyl Turbo 6A),2015,Small Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,2.0T 4dr SUV AWD (2.0L 4cyl Turbo 6A),2015,Small Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,2.0T 4dr SUV w/Saddle Interior (2.0L 4cyl Turbo 6A),2015,Small Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Santa Fe Sport,2.0T 4dr SUV AWD w/Saddle Interior (2.0L 4cyl Turbo 6A),2015,Small Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Sonata,Sport 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Large Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Sonata,SE 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,SE PZEV 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Sport PZEV 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Sport 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Sport 2.0T w/Black Leather and Gray Accents 4dr Sedan (2.0L 4cyl,2015,Large Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Sonata,Limited 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Limited PZEV 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Limited w/Brown Leather PZEV 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Limited w/Brown Leather 4dr Sedan (2.4L 4cyl 6A),2015,Large Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata,Eco 4dr Sedan (1.6L 4cyl Turbo 7AM),2015,Large Cars,1600,4,Regular Unleaded,Automated Manual
Hyundai,Sonata,Limited 2.0T 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Large Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Sonata,Limited 2.0T w/Black Leather and Gray Accents 4dr Sedan (2.0L 4c,2015,Large Cars,2000,4,Regular Unleaded,Automatic
Hyundai,Sonata Hybrid,4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Sonata Hybrid,Limited 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Hyundai,Tucson,GLS 4dr SUV (2.0L 4cyl 6A),2015,Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Tucson,GLS 4dr SUV AWD (2.0L 4cyl 6A),2015,Sport Utility Vehicles,2000,4,Regular Unleaded,Automatic
Hyundai,Tucson,SE 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Tucson,SE 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Tucson,SE PZEV 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Tucson,Limited 4dr SUV (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
Hyundai,Tucson,Limited 4dr SUV AWD (2.4L 4cyl 6A),2015,Sport Utility Vehicles,2400,4,Regular Unleaded,Automatic
